"Date","High price","Low price","Closing price"
"2011-01-31","1117.12","1104.99","1116.02"
"2011-02-01","1125.42","1114.43","1120.66"
"2011-02-02","1122.17","1094.02","1100.16"
"2011-02-03","1108.76","1097.21","1105.95"
"2011-02-04","1116.61","1104.80","1110.90"
"2011-02-07","1122.65","1114.55","1119.03"
"2011-02-08","1123.19","1109.21","1115.73"
"2011-02-09","1122.16","1114.85","1118.44"
"2011-02-10","1116.51","1102.03","1108.49"
"2011-02-11","1110.96","1093.55","1110.54"
"2011-02-14","1117.05","1110.13","1110.19"
"2011-02-15","1113.17","1100.19","1105.03"
"2011-02-16","1110.06","1102.85","1108.28"
"2011-02-17","1110.82","1088.07","1093.19"
"2011-02-18","1099.92","1091.31","1098.50"
"2011-02-21","1102.50","1086.12","1089.26"
"2011-02-22","1091.18","1073.37","1088.18"
"2011-02-23","1082.98","1064.92","1071.16"
"2011-02-24","1078.74","1059.20","1070.69"
"2011-02-25","1087.23","1073.35","1084.47"
"2011-02-28","1107.70","1084.13","1103.55"
"2011-03-01","1112.45","1098.02","1098.02"
"2011-03-02","1090.31","1080.30","1080.37"
"2011-03-03","1095.09","1083.56","1083.56"
"2011-03-04","1094.22","1077.11","1078.06"
"2011-03-07","1088.23","1069.50","1080.30"
"2011-03-08","1088.81","1080.56","1085.12"
"2011-03-09","1102.29","1088.60","1093.65"
"2011-03-10","1095.29","1081.56","1083.36"
"2011-03-11","1077.45","1066.96","1067.20"
"2011-03-14","1063.93","1052.79","1052.79"
"2011-03-15","1032.34","1004.02","1024.36"
"2011-03-16","1041.64","1013.50","1013.50"
"2011-03-17","1034.95","1018.96","1031.54"
"2011-03-18","1055.45","1038.61","1052.28"
"2011-03-21","1068.50","1062.33","1064.40"
"2011-03-22","1069.25","1053.32","1059.59"
"2011-03-23","1068.91","1055.57","1066.57"
"2011-03-24","1077.60","1063.06","1077.60"
"2011-03-25","1078.96","1070.35","1075.10"
"2011-03-28","1081.65","1070.99","1080.45"
"2011-03-29","1082.40","1071.54","1082.39"
"2011-03-30","1094.60","1088.44","1092.58"
"2011-03-31","1092.95","1086.24","1087.67"
"2011-04-01","1096.23","1085.55","1096.02"
"2011-04-04","1099.24","1092.63","1097.53"
"2011-04-05","1098.46","1092.85","1098.44"
"2011-04-06","1103.96","1093.09","1103.24"
"2011-04-07","1101.96","1093.39","1094.18"
"2011-04-08","1102.03","1094.95","1102.03"
"2011-04-11","1103.97","1095.70","1097.66"
"2011-04-12","1090.55","1072.81","1074.37"
"2011-04-13","1087.41","1076.03","1083.84"
"2011-04-14","1081.98","1070.58","1078.07"
"2011-04-15","1080.38","1071.53","1076.95"
"2011-04-18","1080.16","1057.38","1059.18"
"2011-04-19","1076.33","1063.24","1069.69"
"2011-04-20","1095.02","1078.17","1093.97"
"2011-04-21","1097.71","1091.38","1097.20"
"2011-04-26","1101.06","1094.46","1100.66"
"2011-04-27","1107.92","1097.70","1102.80"
"2011-04-28","1106.04","1094.91","1105.79"
"2011-04-29","1109.39","1103.46","1107.40"
"2011-05-02","1114.24","1108.49","1113.57"
"2011-05-03","1111.97","1095.13","1098.92"
"2011-05-04","1097.29","1081.06","1082.57"
"2011-05-05","1084.42","1071.05","1078.91"
"2011-05-06","1093.11","1071.83","1092.03"
"2011-05-09","1096.89","1086.16","1093.86"
"2011-05-10","1104.07","1093.07","1103.70"
"2011-05-11","1111.69","1103.51","1107.94"
"2011-05-12","1104.03","1095.67","1100.24"
"2011-05-13","1107.62","1099.28","1100.70"
"2011-05-16","1105.74","1090.48","1105.63"
"2011-05-17","1104.57","1092.03","1092.03"
"2011-05-18","1100.02","1093.77","1095.71"
"2011-05-19","1107.71","1095.94","1105.25"
"2011-05-20","1112.16","1102.98","1104.64"
"2011-05-23","1094.79","1080.51","1080.64"
"2011-05-24","1089.20","1079.81","1079.81"
"2011-05-25","1092.64","1070.88","1091.93"
"2011-05-26","1098.13","1080.61","1081.84"
"2011-05-27","1094.58","1084.48","1091.04"
"2011-05-30","1097.00","1089.35","1091.25"
"2011-05-31","1102.88","1084.14","1086.16"
"2011-06-01","1090.80","1079.67","1086.31"
"2011-06-03","1071.30","1055.97","1062.28"
"2011-06-06","1060.20","1055.22","1055.60"
"2011-06-07","1061.02","1051.91","1051.91"
"2011-06-08","1049.01","1025.89","1025.89"
"2011-06-09","1039.34","1023.51","1035.68"
"2011-06-10","1035.18","1015.06","1017.76"
"2011-06-13","1019.24","1010.91","1012.71"
"2011-06-14","1028.78","1019.68","1021.31"
"2011-06-15","1020.79","1002.11","1004.17"
"2011-06-16","993.48","976.98","989.68"
"2011-06-17","1002.59","978.70","994.71"
"2011-06-20","985.68","976.87","977.37"
"2011-06-21","999.82","982.45","999.80"
"2011-06-22","1004.04","985.48","986.59"
"2011-06-23","984.86","964.53","965.83"
"2011-06-24","971.36","968.61","969.24"
"2011-06-27","975.84","961.33","975.29"
"2011-06-28","984.29","969.53","974.62"
"2011-06-29","1006.18","978.91","1006.18"
"2011-06-30","1024.23","1009.27","1022.78"
"2011-07-01","1031.29","1014.39","1031.10"
"2011-07-04","1039.88","1032.66","1038.65"
"2011-07-05","1042.42","1036.02","1040.94"
"2011-07-06","1041.82","1029.97","1032.31"
"2011-07-07","1047.86","1034.42","1046.88"
"2011-07-08","1051.54","1029.14","1029.90"
"2011-07-11","1026.91","1008.78","1009.74"
"2011-07-12","1002.72","980.08","1002.48"
"2011-07-13","1013.56","998.74","1013.13"
"2011-07-14","1008.35","992.51","996.32"
"2011-07-15","991.34","983.39","987.18"
"2011-07-18","986.16","960.54","962.69"
"2011-07-19","980.58","962.56","979.72"
"2011-07-20","996.49","987.81","995.82"
"2011-07-21","1000.00","977.17","997.91"
"2011-07-22","1010.86","994.37","999.77"
"2011-07-25","998.16","990.05","996.16"
"2011-07-26","998.76","982.73","988.35"
"2011-07-27","992.19","976.23","980.59"
"2011-07-28","980.97","967.90","977.92"
"2011-07-29","976.66","959.74","972.97"
"2011-08-01","996.03","949.88","951.45"
"2011-08-02","953.42","928.76","929.80"
"2011-08-03","921.04","897.08","897.11"
"2011-08-04","912.28","855.46","855.46"
"2011-08-05","875.35","816.99","851.68"
"2011-08-08","859.36","813.52","813.52"
"2011-08-09","837.55","776.69","837.55"
"2011-08-10","861.89","807.60","812.60"
"2011-08-11","842.04","800.25","842.03"
"2011-08-12","866.13","825.89","863.17"
"2011-08-15","878.90","857.30","875.52"
"2011-08-16","875.97","850.70","869.13"
"2011-08-17","877.78","851.61","872.02"
"2011-08-18","862.11","810.21","811.69"
"2011-08-19","815.83","774.35","803.56"
"2011-08-22","824.98","793.84","808.58"
"2011-08-23","832.07","808.06","816.64"
"2011-08-24","839.53","812.48","827.94"
"2011-08-25","840.10","815.25","816.15"
"2011-08-26","818.95","797.66","816.18"
"2011-08-29","839.99","822.34","838.88"
"2011-08-30","848.28","831.61","839.14"
"2011-08-31","873.85","843.74","870.56"
"2011-09-01","883.75","857.33","877.95"
"2011-09-02","866.75","843.84","849.50"
"2011-09-05","834.97","810.63","812.31"
"2011-09-06","821.66","801.84","816.24"
"2011-09-07","849.91","827.35","849.91"
"2011-09-08","861.45","841.13","855.92"
"2011-09-09","853.86","826.86","827.78"
"2011-09-12","809.96","794.88","796.25"
"2011-09-13","808.41","779.22","801.49"
"2011-09-14","813.17","791.88","807.04"
"2011-09-15","840.67","814.36","838.54"
"2011-09-16","850.39","837.79","840.20"
"2011-09-19","828.57","812.04","814.06"
"2011-09-20","838.39","808.94","838.39"
"2011-09-21","839.08","823.27","824.14"
"2011-09-22","802.45","776.51","776.51"
"2011-09-23","788.55","748.54","775.60"
"2011-09-26","799.13","758.26","786.29"
"2011-09-27","837.37","807.24","837.37"
"2011-09-28","838.69","813.54","816.25"
"2011-09-29","835.77","811.90","834.56"
"2011-09-30","830.19","809.02","816.29"
"2011-10-03","820.21","796.22","815.42"
"2011-10-04","806.82","771.18","780.85"
"2011-10-05","807.30","784.78","806.97"
"2011-10-06","824.37","807.32","824.37"
"2011-10-07","838.71","819.12","827.43"
"2011-10-10","852.47","829.82","852.46"
"2011-10-11","855.35","841.69","848.79"
"2011-10-12","866.53","838.56","863.72"
"2011-10-13","871.65","843.51","844.38"
"2011-10-14","862.81","845.47","857.15"
"2011-10-17","870.42","834.23","840.49"
"2011-10-18","847.46","825.65","845.59"
"2011-10-19","851.19","838.42","842.16"
"2011-10-20","853.63","828.58","836.41"
"2011-10-21","860.27","838.45","860.02"
"2011-10-24","875.36","860.57","874.91"
"2011-10-25","882.83","865.79","874.44"
"2011-10-26","894.80","872.78","882.08"
"2011-10-27","931.88","907.75","931.80"
"2011-10-28","941.37","924.96","929.76"
"2011-10-31","921.18","894.42","894.42"
"2011-11-01","872.73","846.49","855.54"
"2011-11-02","869.24","848.20","868.20"
"2011-11-03","892.58","851.00","888.49"
"2011-11-04","896.77","882.96","886.50"
"2011-11-07","890.52","866.80","880.04"
"2011-11-08","897.15","880.78","884.61"
"2011-11-09","895.23","857.07","864.99"
"2011-11-10","873.76","844.81","859.89"
"2011-11-11","887.47","857.60","886.08"
"2011-11-14","894.97","872.35","875.07"
"2011-11-15","876.66","858.77","871.21"
"2011-11-16","881.92","865.72","871.18"
"2011-11-17","870.43","852.78","859.54"
"2011-11-18","860.31","849.34","852.32"
"2011-11-21","849.65","820.94","821.73"
"2011-11-22","830.72","812.75","815.31"
"2011-11-23","821.33","801.11","801.99"
"2011-11-24","816.65","791.45","799.34"
"2011-11-25","807.95","787.82","800.92"
"2011-11-28","837.01","809.02","836.06"
"2011-11-29","843.85","826.73","843.04"
"2011-11-30","889.44","830.42","888.78"
"2011-12-01","888.40","872.88","875.21"
"2011-12-02","888.86","881.12","885.39"
"2011-12-05","899.47","887.13","896.63"
"2011-12-06","893.13","884.44","889.82"
"2011-12-07","902.21","878.19","888.71"
"2011-12-08","894.94","867.50","867.59"
"2011-12-09","881.34","857.56","874.42"
"2011-12-12","872.28","853.41","853.68"
"2011-12-13","873.38","848.38","860.61"
"2011-12-14","864.88","843.27","844.84"
"2011-12-15","855.60","839.92","852.86"
"2011-12-16","856.36","845.47","848.28"
"2011-12-19","860.78","841.48","849.50"
"2011-12-20","871.78","842.60","871.27"
"2011-12-21","885.01","864.37","868.67"
"2011-12-22","877.30","869.86","877.29"
"2011-12-23","887.42","880.58","885.72"
"2011-12-27","891.27","881.20","884.23"
"2011-12-28","887.10","875.35","879.09"
"2011-12-29","887.90","878.74","887.90"
"2011-12-30","899.96","885.22","899.75"
"2012-01-02","916.55","895.01","912.53"
"2012-01-03","928.51","914.20","928.51"
"2012-01-04","926.94","914.66","919.05"
"2012-01-05","923.33","917.49","923.05"
"2012-01-06","925.39","921.86","924.21"
"2012-01-09","925.80","918.84","923.02"
"2012-01-10","938.98","928.72","938.98"
"2012-01-11","941.48","929.77","933.06"
"2012-01-12","942.90","929.28","932.37"
"2012-01-13","938.53","917.97","926.04"
"2012-01-16","935.99","920.40","935.11"
"2012-01-17","951.08","940.40","948.63"
"2012-01-18","954.53","940.08","954.21"
"2012-01-19","965.56","953.89","964.29"
"2012-01-20","968.39","956.16","958.77"
"2012-01-23","964.83","953.77","964.81"
"2012-01-24","960.74","944.29","952.46"
"2012-01-25","950.28","936.24","943.26"
"2012-01-26","961.28","943.90","958.84"
"2012-01-27","962.88","948.63","948.76"
"2012-01-30","942.64","931.94","938.91"
"2012-01-31","951.59","943.35","945.36"
"2012-02-01","973.57","946.37","972.93"
"2012-02-02","982.78","974.17","977.56"
"2012-02-03","999.19","977.63","995.87"
"2012-02-06","997.95","984.70","991.69"
"2012-02-07","994.90","983.78","992.96"
"2012-02-08","1001.73","994.66","997.47"
"2012-02-09","1002.40","992.56","999.58"
"2012-02-10","996.98","985.28","992.14"
"2012-02-13","1004.56","997.96","1002.25"
"2012-02-14","1009.31","998.73","1001.14"
"2012-02-15","1017.07","1007.01","1016.82"
"2012-02-16","1015.41","1003.29","1015.26"
"2012-02-17","1025.28","1018.98","1023.29"
"2012-02-20","1039.68","1026.51","1039.68"
"2012-02-21","1040.27","1031.06","1033.17"
"2012-02-22","1036.54","1018.23","1022.82"
"2012-02-23","1028.95","1015.83","1022.80"
"2012-02-24","1031.98","1022.87","1030.64"
"2012-02-27","1026.24","1011.15","1019.13"
"2012-02-28","1027.15","1018.36","1026.75"
"2012-02-29","1032.71","1023.80","1027.54"
"2012-03-01","1033.01","1017.89","1027.82"
"2012-03-02","1030.79","1023.08","1027.74"
"2012-03-05","1027.31","1017.81","1021.23"
"2012-03-06","1015.79","980.44","980.73"
"2012-03-07","992.76","978.31","986.69"
"2012-03-08","1010.85","992.86","1010.84"
"2012-03-09","1017.45","1006.48","1012.14"
"2012-03-12","1013.69","1006.41","1010.20"
"2012-03-13","1029.28","1018.51","1029.28"
"2012-03-14","1038.65","1029.09","1029.78"
"2012-03-15","1036.52","1026.86","1036.52"
"2012-03-16","1045.95","1037.03","1041.78"
"2012-03-19","1042.81","1036.14","1041.05"
"2012-03-20","1035.94","1021.73","1024.08"
"2012-03-21","1030.14","1010.80","1015.88"
"2012-03-22","1017.06","994.22","999.35"
"2012-03-23","1006.28","992.04","1003.81"
"2012-03-26","1022.85","1000.31","1022.85"
"2012-03-27","1030.03","1012.72","1014.28"
"2012-03-28","1021.62","1008.65","1010.42"
"2012-03-29","1012.31","987.62","989.65"
"2012-03-30","1006.81","994.63","1006.39"
"2012-04-02","1024.53","1001.22","1024.53"
"2012-04-03","1030.95","1023.17","1023.17"
"2012-04-04","1016.14","984.76","988.18"
"2012-04-05","997.01","980.89","986.12"
"2012-04-10","980.06","961.52","961.52"
"2012-04-11","974.43","959.46","964.71"
"2012-04-12","981.65","960.62","980.63"
"2012-04-13","977.35","960.27","963.66"
"2012-04-16","977.67","958.11","970.74"
"2012-04-17","991.83","967.13","988.38"
"2012-04-18","989.37","974.55","976.45"
"2012-04-19","993.92","980.58","982.21"
"2012-04-20","989.70","975.50","988.61"
"2012-04-23","982.75","947.46","948.71"
"2012-04-24","969.01","953.51","963.91"
"2012-04-25","979.91","970.42","979.04"
"2012-04-26","987.04","968.04","973.15"
"2012-04-27","987.11","965.47","985.20"
"2012-04-30","989.28","983.57","987.12"
"2012-05-01","987.79","985.65","986.88"
"2012-05-02","998.75","976.72","983.20"
"2012-05-03","993.53","981.69","990.11"
"2012-05-04","981.82","960.78","964.15"
"2012-05-07","965.83","945.80","965.03"
"2012-05-08","967.00","952.20","953.90"
"2012-05-09","962.93","941.43","951.48"
"2012-05-10","960.20","948.39","953.64"
"2012-05-11","959.70","946.28","959.16"
"2012-05-14","953.54","924.41","929.20"
"2012-05-15","937.12","918.13","918.50"
"2012-05-16","913.91","900.64","910.61"
"2012-05-18","897.66","885.41","886.07"
"2012-05-21","905.10","886.66","904.53"
"2012-05-22","927.11","910.13","925.53"
"2012-05-23","916.81","900.07","901.47"
"2012-05-24","915.06","901.37","912.66"
"2012-05-25","919.96","906.38","914.63"
"2012-05-28","927.50","909.04","916.24"
"2012-05-29","931.96","916.24","926.10"
"2012-05-30","923.75","908.47","910.97"
"2012-05-31","916.27","894.85","898.95"
"2012-06-01","903.85","870.89","878.07"
"2012-06-04","876.20","865.49","869.13"
"2012-06-05","878.64","871.27","873.62"
"2012-06-06","883.04","875.73","881.01"
"2012-06-07","913.94","893.00","904.88"
"2012-06-08","903.43","886.89","901.08"
"2012-06-11","927.80","910.87","911.14"
"2012-06-12","917.42","907.59","916.90"
"2012-06-13","925.95","903.10","906.79"
"2012-06-14","905.18","889.10","899.14"
"2012-06-15","909.16","900.26","907.49"
"2012-06-18","919.96","902.13","909.94"
"2012-06-19","928.44","910.22","928.15"
"2012-06-20","938.78","922.01","938.33"
"2012-06-21","936.50","928.62","933.36"
"2012-06-22","934.94","933.15","934.09"
"2012-06-25","926.55","908.57","909.48"
"2012-06-26","912.97","901.33","904.00"
"2012-06-27","918.73","905.52","917.32"
"2012-06-28","924.69","905.07","910.43"
"2012-06-29","945.77","928.20","945.77"
"2012-07-02","959.48","945.24","956.86"
"2012-07-03","969.87","959.93","969.87"
"2012-07-04","975.05","962.12","974.22"
"2012-07-05","983.93","970.48","977.31"
"2012-07-06","976.09","964.62","964.78"
"2012-07-09","965.76","957.37","961.27"
"2012-07-10","978.48","959.40","975.77"
"2012-07-11","976.43","967.66","970.74"
"2012-07-12","966.50","959.01","961.05"
"2012-07-13","973.78","964.52","971.26"
"2012-07-16","975.98","968.65","975.96"
"2012-07-17","980.23","968.81","972.78"
"2012-07-18","983.57","965.31","981.13"
"2012-07-19","998.65","983.97","997.95"
"2012-07-20","1000.27","990.40","993.66"
"2012-07-23","986.26","966.00","973.17"
"2012-07-24","981.86","972.13","976.91"
"2012-07-25","986.30","970.29","980.87"
"2012-07-26","1004.85","975.63","999.19"
"2012-07-27","1013.45","998.65","1011.75"
"2012-07-30","1033.05","1015.20","1031.72"
"2012-07-31","1033.45","1021.76","1027.84"
"2012-08-01","1033.22","1024.53","1029.72"
"2012-08-02","1040.80","1018.61","1024.23"
"2012-08-03","1046.97","1023.85","1044.37"
"2012-08-06","1046.29","1038.68","1042.98"
"2012-08-07","1045.96","1035.00","1044.71"
"2012-08-08","1051.13","1038.84","1051.13"
"2012-08-09","1063.40","1053.08","1061.71"
"2012-08-10","1062.31","1052.24","1062.24"
"2012-08-13","1060.36","1048.18","1052.72"
"2012-08-14","1060.14","1052.01","1056.62"
"2012-08-15","1058.30","1050.67","1057.17"
"2012-08-16","1060.55","1052.66","1054.42"
"2012-08-17","1065.88","1055.29","1065.35"
"2012-08-20","1072.43","1058.55","1062.79"
"2012-08-21","1064.38","1057.23","1058.68"
"2012-08-22","1050.74","1034.75","1039.72"
"2012-08-23","1048.50","1031.80","1035.29"
"2012-08-24","1040.81","1032.39","1040.33"
"2012-08-27","1049.99","1040.14","1048.75"
"2012-08-28","1047.00","1025.56","1025.56"
"2012-08-29","1028.49","1019.30","1021.64"
"2012-08-30","1022.91","1011.45","1015.81"
"2012-08-31","1025.67","1012.74","1022.47"
"2012-09-03","1027.19","1018.81","1023.95"
"2012-09-04","1025.20","1008.51","1010.18"
"2012-09-05","1014.01","1002.31","1007.35"
"2012-09-06","1026.96","1005.72","1020.88"
"2012-09-07","1036.33","1025.23","1036.33"
"2012-09-10","1037.66","1029.87","1031.90"
"2012-09-11","1038.40","1024.58","1038.40"
"2012-09-12","1045.85","1031.60","1043.48"
"2012-09-13","1041.46","1034.09","1036.58"
"2012-09-14","1058.81","1047.81","1054.18"
"2012-09-17","1050.89","1044.00","1045.56"
"2012-09-18","1046.57","1035.97","1043.26"
"2012-09-19","1055.44","1045.92","1055.00"
"2012-09-20","1056.19","1045.37","1054.42"
"2012-09-21","1060.35","1052.01","1052.12"
"2012-09-24","1052.43","1044.11","1052.17"
"2012-09-25","1060.44","1047.73","1060.12"
"2012-09-26","1051.60","1037.53","1039.79"
"2012-09-27","1046.50","1038.06","1045.89"
"2012-09-28","1050.51","1034.64","1035.79"
"2012-10-01","1047.54","1032.06","1046.78"
"2012-10-02","1049.17","1039.47","1040.66"
"2012-10-03","1036.75","1029.14","1029.89"
"2012-10-04","1037.41","1028.53","1035.91"
"2012-10-05","1052.07","1036.31","1046.22"
"2012-10-08","1041.53","1033.98","1036.30"
"2012-10-09","1040.73","1030.17","1030.29"
"2012-10-10","1029.47","1018.39","1018.54"
"2012-10-11","1021.03","1012.83","1018.18"
"2012-10-12","1016.39","1009.57","1011.10"
"2012-10-15","1022.52","1013.44","1020.99"
"2012-10-16","1030.46","1021.43","1029.45"
"2012-10-17","1033.08","1027.60","1032.23"
"2012-10-18","1045.26","1034.06","1044.42"
"2012-10-19","1044.32","1033.95","1033.98"
"2012-10-22","1041.69","1031.12","1033.24"
"2012-10-23","1032.86","1011.37","1013.52"
"2012-10-24","1017.14","1000.76","1011.31"
"2012-10-25","1021.43","1009.40","1016.30"
"2012-10-26","1016.42","1003.45","1014.13"
"2012-10-29","1019.63","1008.25","1017.27"
"2012-10-30","1021.21","1013.53","1019.69"
"2012-10-31","1026.68","1012.56","1013.52"
